,num_comments,num_reactions,num_shares,page_id,post_id
0,78,1047,461,220711858140080,220711858140080_640305446180717
1,7,124,3,220711858140080,220711858140080_635483446662917
2,14,218,36,220711858140080,220711858140080_634792100065385
3,6,103,11,220711858140080,220711858140080_634073556803906
